type,dataset,n,p,lam_fpc,lam_lasso,lam_scale,diff_lam_fpc,violation
class,wdbc,569,40,10.5919734319634,0.124201750197159,0.316914910220405,-0.672193357786924,FALSE
class,wdbc,569,40,9.94157448732203,0.113060627125545,0.287580986828663,-0.650398944641376,FALSE
class,wdbc,569,40,9.31398232801574,0.102918883073146,0.260878369760397,-0.627592159306293,FALSE
class,wdbc,569,40,8.7777275164921,0.0936868719228134,0.236571026048742,-0.536254811523643,FALSE
class,wdbc,569,40,8.25964005037587,0.0852829889772854,0.214444095313601,-0.518087466116226,FALSE
class,wdbc,569,40,7.7601538241453,0.0776329496291862,0.194301990542072,-0.499486226230577,FALSE
class,wdbc,569,40,7.28021826279885,0.0706691327356382,0.175966669232327,-0.479935561346443,FALSE
class,wdbc,569,40,6.82056997087524,0.0643299828933681,0.159276059619037,-0.459648291923616,FALSE
class,wdbc,569,40,6.38154341478612,0.0585594663308225,0.144082628069235,-0.439026556089114,FALSE
class,wdbc,569,40,5.96324714470976,0.0533065756077522,0.130252074985379,-0.418296270076365,FALSE
class,wdbc,569,40,5.56557136204479,0.048524878744145,0.117662147688285,-0.397675782664975,FALSE
class,wdbc,569,40,5.18824769007482,0.0441721087931138,0.106201559786627,-0.377323671969969,FALSE
class,wdbc,569,40,4.8360457881246,0.0402097902298439,0.0957690074809466,-0.352201901950215,FALSE
class,wdbc,569,40,4.50966180624464,0.0366028988541318,0.0862722741069972,-0.326383981879958,FALSE
class,wdbc,569,40,4.20153179056334,0.0333195522002852,0.077627415003173,-0.308130015681303,FALSE
class,wdbc,569,40,3.91630656921787,0.0303307277178187,0.0697580154968149,-0.285225221345473,FALSE
class,wdbc,569,40,3.64963433164527,0.0276100062318539,0.0625945154504955,-0.266672237572601,FALSE
class,wdbc,569,40,3.3973393295061,0.0251333384155886,0.0560735943977319,-0.252295002139163,FALSE
class,wdbc,569,40,3.15864672279729,0.0228788322106108,0.0501376118331441,-0.238692606708819,FALSE
class,wdbc,569,40,2.93327825271814,0.020826559315997,0.0447340977096053,-0.225368470079149,FALSE
class,wdbc,569,40,2.72169780594783,0.0189583790356912,0.0398152886387246,-0.211580446770309,FALSE
class,wdbc,569,40,2.52363831009911,0.0172577779270944,0.0353377056949916,-0.198059495848715,FALSE
class,wdbc,569,40,2.3375464942004,0.0157097238334674,0.0312617700916568,-0.186091815898712,FALSE
class,wdbc,569,40,2.16300922592148,0.0143005330098929,0.0275514533311857,-0.174537268278923,FALSE
class,wdbc,569,40,1.99962108470669,0.0130177491682805,0.0241739587378536,-0.163388141214786,FALSE
class,wdbc,569,40,1.84703055025225,0.0118500333722551,0.0210994315574468,-0.152590534454436,FALSE
class,wdbc,569,40,1.70757408604426,0.0107870638086744,0.0183006950615477,-0.139456464207995,FALSE
class,wdbc,569,40,1.57806362755319,0.00981944454982321,0.0157530103237466,-0.129510458491066,FALSE
class,wdbc,569,40,1.45988248296303,0.00893862249980531,0.0134338575443635,-0.118181144590157,FALSE
class,wdbc,569,40,1.349175626171,0.00813681179099527,0.0113227369907419,-0.110706856792039,FALSE
class,wdbc,569,40,1.24722835730882,0.00740692496226591,0.00940098779355916,-0.101947268862179,FALSE
class,wdbc,569,40,1.1580611447925,0.00674251031065415,0.0076516229974384,-0.0891672125163188,FALSE
class,wdbc,569,40,1.07480901762408,0.00613769486269644,0.0060591794078207,-0.0832521271684159,FALSE
class,wdbc,569,40,0.99865847820228,0.00558713246133923,0.00460958090684605,-0.0761505394218024,FALSE
class,wdbc,569,40,0.926853681675283,0.00508595650954805,0.00329001403004858,-0.0718047965269969,FALSE
class,wdbc,569,40,0.859062017629992,0.00462973695290086,0.00208881470404882,-0.0677916640452911,FALSE
class,wdbc,569,40,0.796161564265321,0.00421444112092112,0.000995365144081024,-0.0629004533646705,FALSE
class,wdbc,569,40,0.738127214078431,0.00383639808101452,0,-0.0580343501868902,FALSE
class,xd6,973,9,6.51598114869518,0.0982944481809234,1,,
class,xd6,973,9,6.05061901832214,0.0894772572580765,0.90939210066558,-0.46536213037304,FALSE
class,xd6,973,9,5.68035320949174,0.0814509844105501,0.826911894830991,-0.370265808830397,FALSE
class,xd6,973,9,5.31554572724209,0.0741446828473147,0.751830313594821,-0.364807482249653,FALSE
class,xd6,973,9,4.95924678078012,0.0674937698336377,0.683483686863202,-0.356298946461968,FALSE
class,xd6,973,9,4.61401673641734,0.0614394558236491,0.621267876957738,-0.345230044362777,FALSE
class,xd6,973,9,4.28192085948322,0.0559282248007553,0.56463293844947,-0.33209587693412,FALSE
class,xd6,973,9,3.96454114580526,0.0509113612324641,0.513078257015456,-0.317379713677963,FALSE
class,xd6,973,9,3.66300563241884,0.0463445194582226,0.466148124348771,-0.301535513386415,FALSE
class,xd6,973,9,3.37803128292461,0.0421873317039498,0.423427710007122,-0.284974349494237,FALSE
class,xd6,973,9,3.10997514325835,0.0384030512583795,0.384539394593992,-0.268056139666252,FALSE
class,xd6,973,9,2.85888880942308,0.0349582276571344,0.349139431860094,-0.251086333835273,FALSE
class,xd6,973,9,2.62457247103326,0.0318224110033804,0.316914910220405,-0.234316338389824,FALSE
class,xd6,973,9,2.40662581887145,0.0289678828114559,0.287580986828663,-0.21794665216181,FALSE
class,xd6,973,9,2.20449427955813,0.0263694109943179,0.260878369760397,-0.202131539313312,FALSE
class,xd6,973,9,2.01742466067258,0.02400402682906,0.236571026048742,-0.187069618885552,FALSE
class,xd6,973,9,1.8448565119652,0.0218508219290295,0.214444095313602,-0.172568148707386,FALSE
class,xd6,973,9,1.68589107182837,0.019890763427915,0.194301990542072,-0.158965440136828,FALSE
class,xd6,973,9,1.53970605434451,0.0181065257421578,0.175966669232327,-0.146185017483859,FALSE
class,xd6,973,9,1.40547458295887,0.0164823374245817,0.159276059619037,-0.134231471385639,FALSE
class,xd6,973,9,1.28237887184171,0.01500384175553,0.144082628069235,-0.123095711117164,FALSE
class,xd6,973,9,1.16962161796823,0.0136579698392323,0.130252074985379,-0.112757253873481,FALSE
class,xd6,973,9,1.06643437544217,0.0124328250836573,0.117662147688286,-0.103187242526055,FALSE
class,xd6,973,9,0.972083417263554,0.011317578042734,0.106201559786627,-0.0943509581786163,FALSE
class,xd6,973,9,0.885873553943699,0.0103023706914161,0.0957690074809466,-0.0862098633198553,FALSE
class,xd6,973,9,0.807150320659686,0.00937822928744833,0.0862722741069972,-0.0787232332840128,FALSE
class,xd6,973,9,0.735300886434334,0.00853698504959,0.077627415003173,-0.0718494342253522,FALSE
class,xd6,973,9,0.669753983381773,0.00777120195114708,0.0697580154968149,-0.0655469030525615,FALSE
class,xd6,973,9,0.609979103201817,0.00707411099055546,0.0625945154504955,-0.0597748801799559,FALSE
class,xd6,973,9,0.555485162784771,0.00643955035801261,0.0560735943977319,-0.0544939404170461,FALSE
class,xd6,973,9,0.505818801325323,0.00586191096927139,0.0501376118331441,-0.0496663614594473,FALSE
class,xd6,973,9,0.460562437642917,0.00533608688515158,0.0447340977096053,-0.0452563636824064,FALSE
class,xd6,973,9,0.419332188104434,0.00485743017851155,0.0398152886387246,-0.0412302495384831,FALSE
class,xd6,973,9,0.38177572213123,0.00442170984973466,0.0353377056949916,-0.0375564659732035,FALSE
class,xd6,973,9,0.347570113166381,0.00402507442757142,0.0312617700916568,-0.034205608964849,FALSE
class,xd6,973,9,0.316419727587667,0.00366401792475407,0.0275514533311857,-0.0311503855787144,FALSE
class,xd6,973,9,0.288054181809884,0.00333534884745455,0.0241739587378536,-0.0283655457777827,FALSE
class,xd6,973,9,0.262226388205001,0.00303616198465052,0.0210994315574468,-0.0258277936048835,FALSE
class,xd6,973,9,0.238710703015799,0.00276381272803657,0.0183006950615477,-0.0235156851892023,FALSE
class,xd6,973,9,0.217301183743794,0.00251589369548614,0.0157530103237466,-0.0214095192720044,FALSE
class,xd6,973,9,0.197809950951924,0.00229021345143149,0.0134338575443635,-0.0194912327918705,FALSE
class,xd6,973,9,0.180065719537553,0.00208477713606426,0.0113227369907419,-0.0177442314143706,FALSE
class,xd6,973,9,0.163912290755082,0.00189776883213208,0.00940098779355916,-0.0161534287824708,FALSE
class,xd6,973,9,0.149207343374611,0.00172753551346552,0.0076516229974384,-0.0147049473804709,FALSE
class,xd6,973,9,0.13582120506566,0.0015725724333515,0.0060591794078207,-0.0133861383089511,FALSE
class,xd6,973,9,0.123635750193381,0.00143150982359612,0.00460958090684605,-0.012185454872279,FALSE
class,xd6,973,9,0.11254338823504,0.0013031007867058,0.00329001403004858,-0.0110923619583416,FALSE
class,xd6,973,9,0.102446136567586,0.00118621027416181,0.00208881470404882,-0.0100972516674535,FALSE
class,xd6,973,9,0.0932548223895473,0.00107980505336362,0.000995365144081023,-0.00919131417803884,FALSE
class,xd6,973,9,0.0848881017501453,0.000982944574555729,0,-0.00836672063940194,FALSE
reg,analcatdata_apnea1,475,26,8.81521203462214,1287.83578947369,1,,
reg,analcatdata_apnea1,475,26,8.2075263566105,1172.31457496761,0.90939210066558,-0.607685678011636,FALSE
reg,analcatdata_apnea1,475,26,7.65975853411402,1067.15582368087,0.826911894830992,-0.547767822496481,FALSE
reg,analcatdata_apnea1,475,26,7.12510501000197,971.430003800349,0.751830313594821,-0.534653524112054,FALSE
reg,analcatdata_apnea1,475,26,6.60812255070279,884.290964208571,0.683483686863203,-0.516982459299176,FALSE
reg,analcatdata_apnea1,475,26,6.1124219056257,804.968455083498,0.621267876957739,-0.495700645077095,FALSE
reg,analcatdata_apnea1,475,26,5.64067265189039,732.761319414184,0.564632938449471,-0.471749253735307,FALSE
reg,analcatdata_apnea1,475,26,5.19466519228804,667.03129524985,0.513078257015457,-0.446007459602352,FALSE
reg,analcatdata_apnea1,475,26,4.77541009977828,607.197373898499,0.466148124348771,-0.419255092509756,FALSE
reg,analcatdata_apnea1,475,26,4.3832567956371,552.730664205395,0.423427710007123,-0.392153304141184,FALSE
reg,analcatdata_apnea1,475,26,4.01801717970216,503.149717515094,0.384539394593993,-0.365239615934938,FALSE
reg,analcatdata_apnea1,475,26,3.67908401855415,458.016271992908,0.349139431860094,-0.338933161148013,FALSE
reg,analcatdata_apnea1,475,26,3.36553778363202,416.931378688468,0.316914910220406,-0.313546234922133,FALSE
reg,analcatdata_apnea1,475,26,3.07623877835454,379.531875098443,0.287580986828663,-0.289299005277472,FALSE
reg,analcatdata_apnea1,475,26,2.80990367884954,345.487175057098,0.260878369760397,-0.266335099505,FALSE
reg,analcatdata_apnea1,475,26,2.56516710497118,314.496346579517,0.236571026048743,-0.244736573878363,FALSE
reg,analcatdata_apnea1,475,26,2.34062969228798,286.285451827604,0.214444095313602,-0.224537412683205,FALSE
reg,analcatdata_apnea1,475,26,2.13489452575776,260.605125685976,0.194301990542072,-0.205735166530218,FALSE
reg,analcatdata_apnea1,475,26,1.94659387769544,237.228371544009,0.175966669232327,-0.188300648062319,FALSE
reg,analcatdata_apnea1,475,26,1.77440808926883,215.948554800244,0.159276059619037,-0.172185788426609,FALSE
reg,analcatdata_apnea1,475,26,1.61707823459125,196.5775763531,0.144082628069235,-0.157329854677583,FALSE
reg,analcatdata_apnea1,475,26,1.47341396839129,178.944209932796,0.130252074985379,-0.14366426619996,FALSE
reg,analcatdata_apnea1,475,26,1.34229771836207,162.892588577627,0.117662147688286,-0.131116250029219,FALSE
reg,analcatdata_apnea1,475,26,1.22268616163234,148.28082687607,0.106201559786627,-0.119611556729724,FALSE
reg,analcatdata_apnea1,475,26,1.11360973068848,134.979766796284,0.0957690074809467,-0.109076430943859,FALSE
reg,analcatdata_apnea1,475,26,1.0142902867074,122.871836016983,0.0862722741069973,-0.0993194439810807,FALSE
reg,analcatdata_apnea1,475,26,0.923813325377626,111.850008668114,0.0776274150031731,-0.0904769613297777,FALSE
reg,analcatdata_apnea1,475,26,0.841561632320448,101.816859294982,0.069758015496815,-0.0822516930571782,FALSE
reg,analcatdata_apnea1,475,26,0.766738075962071,92.6837016835155,0.0625945154504956,-0.0748235563583767,FALSE
reg,analcatdata_apnea1,475,26,0.698663768997827,84.3698049344788,0.0560735943977319,-0.068074306964244,FALSE
reg,analcatdata_apnea1,475,26,0.636599378137898,76.8016798572476,0.0501376118331442,-0.0620643908599288,FALSE
reg,analcatdata_apnea1,475,26,0.579998398975892,69.912429375366,0.0447340977096053,-0.0566009791620066,FALSE
reg,analcatdata_apnea1,475,26,0.528369592101759,63.6411572019058,0.0398152886387246,-0.0516288068741331,FALSE
reg,analcatdata_apnea1,475,26,0.481325591671061,57.9324295577232,0.0353377056949916,-0.0470440004306975,FALSE
reg,analcatdata_apnea1,475,26,0.43849709504319,52.7357851745671,0.0312617700916568,-0.0428284966278716,FALSE
reg,analcatdata_apnea1,475,26,0.399430678204146,48.0052892518011,0.0275514533311857,-0.0390664168390436,FALSE
reg,analcatdata_apnea1,475,26,0.363809874482723,43.6991274240188,0.0241739587378536,-0.0356208037214226,FALSE
reg,analcatdata_apnea1,475,26,0.331329225548487,39.7792361505037,0.0210994315574468,-0.0324806489342361,FALSE
reg,analcatdata_apnea1,475,26,0.301724126050467,36.2109662594268,0.0183006950615477,-0.0296050994980203,FALSE
reg,analcatdata_apnea1,475,26,0.274748670075754,32.9627766727428,0.0157530103237466,-0.0269754559747132,FALSE
reg,analcatdata_apnea1,475,26,0.250178927367966,30.0059556045195,0.0134338575443635,-0.0245697427077873,FALSE
reg,analcatdata_apnea1,475,26,0.227792485575928,27.3143667682859,0.0113227369907419,-0.0223864417920382,FALSE
reg,analcatdata_apnea1,475,26,0.207402189873634,24.8642183500421,0.00940098779355917,-0.0203902957022941,FALSE
reg,analcatdata_apnea1,475,26,0.188830489473934,22.633852704811,0.0076516229974384,-0.0185717003997001,FALSE
reg,analcatdata_apnea1,475,26,0.171916778770288,20.6035549177928,0.00605917940782071,-0.0169137107036456,FALSE
reg,analcatdata_apnea1,475,26,0.156514047382127,18.7553785379309,0.00460958090684605,-0.0154027313881616,FALSE
reg,analcatdata_apnea1,475,26,0.142489302005825,17.072986943496,0.00329001403004859,-0.0140247453763019,FALSE
reg,analcatdata_apnea1,475,26,0.129718996387705,15.5415089374646,0.00208881470404883,-0.0127703056181199,FALSE
reg,analcatdata_apnea1,475,26,0.11809145670194,14.1474072962556,0.000995365144081024,-0.0116275396857652,FALSE
reg,analcatdata_apnea1,475,26,0.107504844599642,12.8783591098844,0,-0.0105866121022981,FALSE
reg,analcatdata_apnea2,475,26,8.83451319930577,1261.27157894737,1,,
reg,analcatdata_apnea2,475,26,8.25564524302794,1148.13322247916,0.909392100665579,-0.578867956277831,FALSE
reg,analcatdata_apnea2,475,26,7.7069813787207,1045.14358252687,0.826911894830991,-0.548663864307239,FALSE
reg,analcatdata_apnea2,475,26,7.17099218312714,951.392300745767,0.75183031359482,-0.535989195593565,FALSE
reg,analcatdata_apnea2,475,26,6.65231461684755,866.050679591725,0.683483686863202,-0.518677566279585,FALSE
reg,analcatdata_apnea2,475,26,6.15464253764899,788.364357198763,0.621267876957738,-0.497672079198565,FALSE
reg,analcatdata_apnea2,475,26,5.68072565355405,717.646639333412,0.56463293844947,-0.473916884094939,FALSE
reg,analcatdata_apnea2,475,26,5.23242733875545,653.272429484904,0.513078257015456,-0.448298314798597,FALSE
reg,analcatdata_apnea2,475,26,4.81082148619969,594.672703437321,0.46614812434877,-0.421605852555759,FALSE
reg,analcatdata_apnea2,475,26,4.4163101337349,541.329479482686,0.423427710007122,-0.394511352464791,FALSE
reg,analcatdata_apnea2,475,26,4.04874712840442,492.771239815082,0.384539394593992,-0.367563005330481,FALSE
reg,analcatdata_apnea2,475,26,3.70755727302812,448.568762634069,0.349139431860093,-0.341189855376301,FALSE
reg,analcatdata_apnea2,475,26,3.39184433445893,408.331328115998,0.316914910220405,-0.315712938569186,FALSE
reg,analcatdata_apnea2,475,26,3.10048451282217,371.703264716614,0.287580986828662,-0.291359821636761,FALSE
reg,analcatdata_apnea2,475,26,2.8322043307855,338.360805276591,0.260878369760397,-0.268280182036668,FALSE
reg,analcatdata_apnea2,475,26,2.58564345754953,308.009225140136,0.236571026048742,-0.246560873235973,FALSE
reg,analcatdata_apnea2,475,26,2.35940388480068,280.380236989554,0.214444095313601,-0.226239572748849,FALSE
reg,analcatdata_apnea2,475,26,2.15208729567535,255.2296193679,0.194301990542072,-0.207316589125332,FALSE
reg,analcatdata_apnea2,475,26,1.9623225710983,232.33505792746,0.175966669232327,-0.189764724577043,FALSE
reg,analcatdata_apnea2,475,26,1.7887852866233,211.494180322181,0.159276059619037,-0.173537284475008,FALSE
reg,analcatdata_apnea2,475,26,1.63021085844197,192.522767373819,0.144082628069235,-0.158574428181325,FALSE
reg,analcatdata_apnea2,475,26,1.48540276072447,175.253124699745,0.130252074985378,-0.144808097717502,FALSE
reg,analcatdata_apnea2,475,26,1.35323699574722,159.532600408699,0.117662147688285,-0.132165764977249,FALSE
reg,analcatdata_apnea2,475,26,1.23266377452564,145.222235761932,0.106201559786627,-0.120573221221575,FALSE
reg,analcatdata_apnea2,475,26,1.12275776752684,132.195536872502,0.0957690074809465,-0.109906006998808,FALSE
reg,analcatdata_apnea2,475,26,1.02278893288659,120.337356585374,0.0862722741069972,-0.099968834640247,FALSE
reg,analcatdata_apnea2,475,26,0.931736835559259,109.542876654921,0.077627415003173,-0.09105209732733,FALSE
reg,analcatdata_apnea2,475,26,0.849019625343535,99.7166812229421,0.0697580154968149,-0.0827172102157244,FALSE
reg,analcatdata_apnea2,475,26,0.773748723189275,90.7719134073985,0.0625945154504954,-0.0752709021542598,FALSE
reg,analcatdata_apnea2,475,26,0.705178973392132,82.6295075466728,0.0560735943977318,-0.0685697497971434,FALSE
reg,analcatdata_apnea2,475,26,0.642778336969882,75.2174903129138,0.0501376118331441,-0.0624006364222501,FALSE
reg,analcatdata_apnea2,475,26,0.58580935624302,68.4703445167888,0.0447340977096052,-0.0569689807268614,FALSE
reg,analcatdata_apnea2,475,26,0.533785218576593,62.328429980106,0.0398152886387245,-0.0520241376664269,FALSE
reg,analcatdata_apnea2,475,26,0.486376221849627,56.7374563572179,0.0353377056949915,-0.0474089967269667,FALSE
reg,analcatdata_apnea2,475,26,0.443107160828907,51.6480032453038,0.0312617700916568,-0.0432690610207194,FALSE
reg,analcatdata_apnea2,475,26,0.403635805495303,47.0150833416338,0.0275514533311856,-0.0394713553336046,FALSE
reg,analcatdata_apnea2,475,26,0.367645209829526,42.7977447864214,0.0241739587378536,-0.0359905956657767,FALSE
reg,analcatdata_apnea2,475,26,0.334825479877737,38.9587091762455,0.0210994315574468,-0.0328197299517887,FALSE
reg,analcatdata_apnea2,475,26,0.304910464349821,35.4640420483284,0.0183006950615477,-0.0299150155279163,FALSE
reg,analcatdata_apnea2,475,26,0.277653856735349,32.2828529229728,0.0157530103237465,-0.0272566076144719,FALSE
reg,analcatdata_apnea2,475,26,0.252824618272109,29.3870222527389,0.0134338575443635,-0.0248292384632397,FALSE
reg,analcatdata_apnea2,475,26,0.230204030867796,26.7509528647769,0.0113227369907419,-0.0226205874043134,FALSE
reg,analcatdata_apnea2,475,26,0.209599857535683,24.3513436992352,0.00940098779355915,-0.0206041733321131,FALSE
reg,analcatdata_apnea2,475,26,0.190831339420662,22.1669838437445,0.00765162299743839,-0.0187685181150209,FALSE
reg,analcatdata_apnea2,475,26,0.173738885583194,20.1785650433845,0.00605917940782069,-0.0170924538374679,FALSE
reg,analcatdata_apnea2,475,26,0.158173768895611,18.3685110288472,0.00460958090684604,-0.015565116687583,FALSE
reg,analcatdata_apnea2,475,26,0.144001076880648,16.7208221541749,0.00329001403004858,-0.014172692014963,FALSE
reg,analcatdata_apnea2,475,26,0.131095929973185,15.2209339707755,0.00208881470404882,-0.0129051469074633,FALSE
reg,analcatdata_apnea2,475,26,0.119345456592845,13.855588487607,0.000995365144081021,-0.0117504733803396,FALSE
reg,analcatdata_apnea2,475,26,0.10864679593331,12.6127169795563,0,-0.0106986606595349,FALSE
reg,analcatdata_election2000,67,14,8.09212356991121,73426.7577658841,1,,
reg,analcatdata_election2000,67,14,8.07323889700622,66840.2439388186,0.909392100665579,-0.0188846729049939,FALSE
reg,analcatdata_election2000,67,14,8.05062410734979,60844.5523911794,0.826911894830991,-0.0226147896564335,FALSE
reg,analcatdata_election2000,67,14,8.02446332291977,55386.6852890544,0.75183031359482,-0.0261607844300116,FALSE
reg,analcatdata_election2000,67,14,8.00243980123957,50418.3988007032,0.683483686863201,-0.0220235216802056,FALSE
reg,analcatdata_election2000,67,14,7.9748437085747,45895.7766539082,0.621267876957738,-0.0275960926648731,FALSE
reg,analcatdata_election2000,67,14,7.94194301748572,41778.841946009,0.564632938449469,-0.0329006910889733,FALSE
reg,analcatdata_election2000,67,14,7.90276744150296,38031.2037752817,0.513078257015456,-0.0391755759827639,FALSE
reg,analcatdata_election2000,67,14,7.85623926630827,34619.735570128,0.46614812434877,-0.0465281751946867,FALSE
reg,analcatdata_election2000,67,14,7.80105211103356,31514.2822727206,0.423427710007122,-0.0551871552747123,FALSE
reg,analcatdata_election2000,67,14,7.73605494440941,28687.3937888093,0.384539394593992,-0.0649971666241518,FALSE
reg,analcatdata_election2000,67,14,7.65974494548235,26114.0823475644,0.349139431860093,-0.0763099989270559,FALSE
reg,analcatdata_election2000,67,14,7.57045447565855,23771.6016266837,0.316914910220405,-0.0892904698238048,FALSE
reg,analcatdata_election2000,67,14,7.46682709284353,21639.2456903796,0.287580986828662,-0.103627382815021,FALSE
reg,analcatdata_election2000,67,14,7.34713062456979,19698.1659629948,0.260878369760397,-0.119696468273733,FALSE
reg,analcatdata_election2000,67,14,7.21001457109445,17931.2046204176,0.236571026048742,-0.137116053475342,FALSE
reg,analcatdata_election2000,67,14,7.05445077860587,16322.7429265908,0.214444095313601,-0.155563792488585,FALSE
reg,analcatdata_election2000,67,14,6.87935946734833,14858.5631745117,0.194301990542072,-0.175091311257535,FALSE
reg,analcatdata_election2000,67,14,6.68441114964968,13525.7230113754,0.175966669232327,-0.194948317698651,FALSE
reg,analcatdata_election2000,67,14,6.46981213142545,12312.4410369823,0.159276059619037,-0.214599018224234,FALSE
reg,analcatdata_election2000,67,14,6.2365529701266,11207.9926641754,0.144082628069235,-0.233259161298848,FALSE
reg,analcatdata_election2000,67,14,5.98594525296931,10202.6153207877,0.130252074985378,-0.250607717157283,FALSE
reg,analcatdata_election2000,67,14,5.72024062496197,9287.42215514552,0.117662147688285,-0.265704628007346,FALSE
reg,analcatdata_election2000,67,14,5.44212800741353,8454.32348234694,0.106201559786627,-0.278112617548442,FALSE
reg,analcatdata_election2000,67,14,5.15516189844457,7695.95527695091,0.0957690074809465,-0.286966108968961,FALSE
reg,analcatdata_election2000,67,14,4.86264163918343,7005.61408000286,0.0862722741069971,-0.29252025926114,FALSE
reg,analcatdata_election2000,67,14,4.56807296505879,6377.19774501846,0.0776274150031729,-0.294568674124634,FALSE
reg,analcatdata_election2000,67,14,4.27507280199898,5805.15149916051,0.0697580154968149,-0.293000163059812,FALSE
reg,analcatdata_election2000,67,14,3.98680030481137,5284.41884282639,0.0625945154504954,-0.288272497187611,FALSE
reg,analcatdata_election2000,67,14,3.7060248030375,4810.39685363196,0.0560735943977318,-0.280775501773873,FALSE
reg,analcatdata_election2000,67,14,3.43499332952094,4378.89549970945,0.0501376118331441,-0.271031473516555,FALSE
reg,analcatdata_election2000,67,14,3.1755866082004,3986.10060267654,0.0447340977096052,-0.259406721320545,FALSE
reg,analcatdata_election2000,67,14,2.92909782316685,3628.54012289458,0.0398152886387246,-0.246488785033548,FALSE
reg,analcatdata_election2000,67,14,2.69634143936502,3303.05346900052,0.0353377056949916,-0.232756383801831,FALSE
reg,analcatdata_election2000,67,14,2.47781454921925,3006.76356042966,0.0312617700916568,-0.21852689014577,FALSE
reg,analcatdata_election2000,67,14,2.27613095067322,2737.05139598096,0.0275514533311856,-0.201683598546028,FALSE
reg,analcatdata_election2000,67,14,2.08853872231844,2491.53290362839,0.0241739587378536,-0.187592228354774,FALSE
reg,analcatdata_election2000,67,14,1.91398850556703,2268.03786694624,0.0210994315574468,-0.174550216751409,FALSE
reg,analcatdata_election2000,67,14,1.752132108969,2064.59074187258,0.0183006950615477,-0.161856396598031,FALSE
reg,analcatdata_election2000,67,14,1.60246781673036,1879.39319424378,0.0157530103237465,-0.149664292238648,FALSE
reg,analcatdata_election2000,67,14,1.46448321454408,1710.80820374416,0.0134338575443635,-0.137984602186278,FALSE
reg,analcatdata_election2000,67,14,1.33750890631912,1557.34559376013,0.0113227369907419,-0.126974308224953,FALSE
reg,analcatdata_election2000,67,14,1.22087507084288,1417.64885923283,0.00940098779355915,-0.116633835476247,FALSE
reg,analcatdata_election2000,67,14,1.11390101043169,1290.4831760764,0.00765162299743839,-0.106974060411186,FALSE
reg,analcatdata_election2000,67,14,1.03361074276603,1174.72448617314,0.0060591794078207,-0.0802902676656581,FALSE
reg,analcatdata_election2000,67,14,1.01843932237569,1069.34956146461,0.00460958090684604,-0.0151714203903475,FALSE
reg,analcatdata_election2000,67,14,0.995483118623657,973.426959311722,0.00329001403004858,-0.0229562037520293,FALSE
reg,analcatdata_election2000,67,14,0.969850533373954,886.108789175604,0.00208881470404882,-0.0256325852497025,FALSE
reg,analcatdata_election2000,67,14,0.941359068660992,806.623217842082,0.000995365144081022,-0.0284914647129625,FALSE
reg,analcatdata_election2000,67,14,0.910097615086197,734.267646941232,0,-0.0312614535747945,FALSE
reg,analcatdata_vehicle,48,4,5.16535134898454,209.770833333333,1,,
reg,analcatdata_vehicle,48,4,4.94332349515696,190.954007746803,0.909392100665579,-0.222027853827578,FALSE
reg,analcatdata_vehicle,48,4,4.71002944464883,173.825085666816,0.826911894830991,-0.233294050508126,FALSE
reg,analcatdata_vehicle,48,4,4.46811065895163,158.23265907642,0.751830313594821,-0.241918785697201,FALSE
reg,analcatdata_vehicle,48,4,4.22049066854908,144.038901533384,0.683483686863202,-0.247619990402549,FALSE
reg,analcatdata_vehicle,48,4,3.97021053669475,131.118349878225,0.621267876957738,-0.250280131854329,FALSE
reg,analcatdata_vehicle,48,4,3.72026322783388,119.35679522524,0.56463293844947,-0.249947308860868,FALSE
reg,analcatdata_vehicle,48,4,3.47344605666245,108.650273433663,0.513078257015456,-0.246817171171436,FALSE
reg,analcatdata_vehicle,48,4,3.2322453175644,98.9041461353968,0.46614812434877,-0.241200739098048,FALSE
reg,analcatdata_vehicle,48,4,2.99876026406256,90.0322641962276,0.423427710007122,-0.233485053501838,FALSE
reg,analcatdata_vehicle,48,4,2.77466677800594,81.9562062160945,0.384539394593992,-0.224093486056626,FALSE
reg,analcatdata_vehicle,48,4,2.59122656903524,74.604585337269,0.349139431860094,-0.183440208970695,FALSE
reg,analcatdata_vehicle,48,4,2.41744722371587,67.912418233103,0.316914910220405,-0.173779345319371,FALSE
reg,analcatdata_vehicle,48,4,2.24799731995813,61.8205506996353,0.287580986828662,-0.169449903757742,FALSE
reg,analcatdata_vehicle,48,4,2.08752805262246,56.2751347726755,0.260878369760397,-0.160469267335669,FALSE
reg,analcatdata_vehicle,48,4,1.94623192272999,51.2271527484382,0.236571026048742,-0.141296129892467,FALSE
reg,analcatdata_vehicle,48,4,1.80871821840941,46.6319839003926,0.214444095313601,-0.13751370432058,FALSE
reg,analcatdata_vehicle,48,4,1.67609723084776,42.4490100623984,0.194301990542072,-0.132620987561655,FALSE
reg,analcatdata_vehicle,48,4,1.54923222926174,38.6412565917537,0.175966669232327,-0.12686500158602,FALSE
reg,analcatdata_vehicle,48,4,1.42874568755482,35.1750655385104,0.159276059619037,-0.120486541706913,FALSE
reg,analcatdata_vehicle,48,4,1.31503880410526,32.0197981320966,0.144082628069235,-0.113706883449564,FALSE
reg,analcatdata_vehicle,48,4,1.20831923984382,29.1475639554312,0.130252074985378,-0.106719564261438,FALSE
